title,price,등록일시,위치,상태,group,is_member
방탄소년단 proof 스탠다드 에디션 앨범(위버스 특전 포함),30000.0,1달 전,전국,판매 중,2,0
방탄소년단 BE 디럭스 에디션,10000.0,1달 전,경상남도 거제시 장평동,판매 중,2,0
방탄소년단 럽셀콘 서울 DVD (포카 석진/포스터 호석),42000.0,1달 전,전국,판매 중,2,1
방탄소년단 22 시즌그리팅 시그(영상 큐알+벽걸이 달력 포함),40000.0,1달 전,전국,판매 중,2,0
방탄소년단 2020 윈터패키지 dvd(드로잉북 태형),50000.0,1달 전,전국,판매 중,2,0
방탄소년단 앨범 LOVE UOUR SELF 양도 처분 급처,4000.0,2달 전,전국,판매 중,2,0
2021 bts 윈터패키지 판매,20000.0,3달 전,전국,판매 중,2,0
방탄소년단 MAP OF SOUL : PERSONA version3,9500.0,2달 전,전국,판매 중,2,0
방탄소년단 MAP OF SOUL : PERSONA version2,9500.0,2달 전,전국,판매 중,2,0
방탄소년단 loveyourself L버전 제이홉(정호석),3000.0,2달 전,전국,판매 중,2,1
[가격제안0] 방탄 bts 앨범 3종류(사진참고),123456.0,3달 전,전국,판매 중,2,1
방탄소년단-LOVEYOURSELF 승 HER 미니 5집 4종세트,59600.0,2달 전,전국,판매 중,2,0
방탄 매직샵 머오터 디비디 윤기 슈가 희귀포카 풀박양도 bts DVD,95000.0,3달 전,전국,판매 중,2,1
방탄소년단 2017 시즌그리팅 양도,20000.0,1달 전,전국,판매 중,2,0
방탄소년단 상남자 앨범,15000.0,3달 전,전국,판매 중,2,0
방탄소년단 맵솔 맵오브더소울 앨범 포카포함 풀세트 판매합니다,25000.0,1달 전,전국,판매 중,2,0
방탄소년단 화양연화 앨범,13000.0,3달 전,전국,판매 중,2,0
방탄소년단 bts MAP OF THE SOUL 7 번전2,10000.0,5달 전,전국,판매 중,2,0
방탄소년단 정규 1집 [Dark & Wild] 앨범-호석,13000.0,1달 전,전국,판매 중,2,0
방탄소년단 loveyouself,5000.0,3달 전,전국,판매 중,2,0
방탄소년단 you never walk alone 앨범,5000.0,3달 전,경상남도 창원시 성산구 사파동,판매 중,2,0
방탄소년단 MAP OF THE SOUL PERSONA 앨범 4종판매합니다,15000.0,3달 전,전국,판매 중,2,0
방탄소년단 방탄 봄날 화양연화 앨범 포카 양도,7000.0,3달 전,부산광역시 남구 대연제5동,판매 중,2,0
방탄소년단 butter 앨범,12000.0,3달 전,전국,판매 중,2,0
방탄 bts 남준 인디고 개봉 앨범(북.엽서 버전),6000.0,2달 전,전국,판매 중,2,0
방탄소년단 빌보드 HOT100 1위기념 한정판 앨범,50000.0,1달 전,전국,판매 중,2,0
"방탄소년단 persona 앨범 1,3버전 양도(풀구성)",9000.0,3달 전,전국,판매 중,2,0
방탄소년단 Tear 앨범 Y버전 양도(풀구성),8000.0,3달 전,전국,판매 중,2,0
bts 소우주dvd 풀셋(포카제외),15000.0,2달 전,전국,판매 중,2,0
방탄소년단 썸머패키지 드로잉북 정국,36000.0,3달 전,전국,판매 중,2,1
방탄소년단 2018 썸머패키지,45000.0,3달 전,전국,판매 중,2,0
방탄소년단 윙즈 앨범,20000.0,2달 전,전국,판매 중,2,0
방탄소년단-YOU NEVER WALK ALONE (Left+Right),30850.0,3달 전,전국,판매 중,2,0
방탄소년단 스쿨럽에디션,10000.0,3달 전,전국,판매 중,2,0
방탄소년단2019메모리즈(태형포카),50000.0,3달 전,전국,판매 중,2,0
방탄소년단 남준 RM 인디고 북버전/위버스버전 미개봉,23000.0,1달 전,전국,판매 중,2,1
방탄소년단 러브유얼셀프o 뷔포카,12000.0,3달 전,경기도 고양시 덕양구 흥도동,판매 중,2,1
방탄소년단 맵솔 온콘 디비디 포카 남준 포함 풀박 양도,35000.0,1달 전,서울특별시 강남구 세곡동,판매 중,2,0
bts map of the soul dvd + 공식 프포 1개,20000.0,2달 전,서울특별시 강남구 역삼1동,판매 중,2,0
방탄소년단 PERSONA,13500.0,2달 전,전국,판매 중,2,0
"방탄소년단 앨범,디비디 팔아요",2000.0,3달 전,전라북도 완주군 삼례읍,판매 중,2,0
방탄소년단 앨범 팔아요,20000.0,3달 전,전국,판매 중,2,0
방탄소년단 화양연화 에필로그 DVD 방탄 화에필,90000.0,3달 전,전국,판매 중,2,0
BTS 2020메모리즈 블루레이 남준포카 풀셋,70000.0,2달 전,전국,판매 중,2,0
방탄소년단 2019메모리즈 DVD 포카 액자 포함 쿨거시 1할인,60000.0,3달 전,부산광역시 사상구 모라제3동,판매 중,2,0
방탄소년단 2020 윈터패키지 풀셋 판매,30000.0,3달 전,전국,판매 중,2,0
방탄소년단 윙즈투어 서울 블루레이 풀박스,100000.0,3달 전,전국,판매 중,2,0
방탄소년단 봄날 개봉 앨범,2000.0,2달 전,서울특별시 중구 신당동,판매 중,2,0
2020  방탄 메모리즈 포카제외 풀상품       스파콘정국디비디bts,19000.0,2달 전,전국,판매 중,2,1
방탄소년단 BTS BE 앨범,34000.0,5달 전,전국,판매 중,2,0
방탄소년단 BTS 2019 썸패 (랜덤 진),43000.0,6달 전,전국,판매 중,2,1
방탄소년단 소장본,13131.0,3달 전,전국,판매 중,2,0
"방탄소년단 아미5기 아미집, 시즌그리팅 2018 양도",15000.0,1달 전,광주광역시 동구 계림2동,판매 중,2,0
방탄소년단 지민 소우주 포카,25000.0,3달 전,전국,판매 중,2,1
방탄 bts 버터 미개봉 앨범,13000.0,2달 전,전국,판매 중,2,0
방탄소년단 LOVE YOURSELF 전 TEAR 버전 랜덤 발송,15250.0,3달 전,전국,판매 중,2,0
방탄소년단 방탄 지민 페이스 face 앨범 랜포 제외 풀구성,5000.0,1달 전,전국,판매 중,2,1
방탄소년단 2016 에필로그,70000.0,2달 전,전국,판매 중,2,0
버터 앨범  방탄소년단 앨범 버터앨범 피치 버전,2000.0,3달 전,울산광역시 동구 방어동,판매 중,2,0
방탄소년단 버터 앨범,2000.0,3달 전,전국,판매 중,2,0
방탄소년단 BE 앨범,2500.0,3달 전,전국,판매 중,2,0
방탄소년단 bts 음반 앨범 you never walk alone l r,11500.0,6달 전,전국,판매 중,2,0
"방탄소년단 럽셀콘 서울디비디(포카태형,포스터지민)",80000.0,3달 전,전국,판매 중,2,1
방탄소년단 부산 매직샾 블루레이 태형 인화 사진 쿨거시 1할인,105000.0,3달 전,부산광역시 사상구 모라제3동,판매 중,2,1
방탄소년단 화양연화 화이트pt.1 앨범,10000.0,2달 전,전국,판매 중,2,0
방탄소년단 앨범 판매 윙즈,4000.0,2달 전,전국,판매 중,2,0
방탄소년단 BTS sk 한정판 데쿠 데이터 쿠폰 팝니다,15000.0,6달 전,전라북도 전주시 덕진구 동산동,판매 중,2,0
BTS 방탄소년단 2019 메모리즈 남준포카,20000.0,6달 전,전국,판매 중,2,0
방탄소년단 럽셀콘 dvd,90000.0,3달 전,전국,판매 중,2,0
방탄 BTS SKOOL LUV AFFAIR 앨범 팔아요,4000.0,3달 전,전국,판매 중,2,0
방탄소년단 dvd판매합니다,45000.0,2달 전,경기도 용인시 수지구 상현1동,판매 중,2,0
방탄소년단-화양연화 YOUNG DOREVER (DAY+NIGHT)2종세트,41600.0,3달 전,전국,판매 중,2,0
방탄소년단 맵옵솔 개봉 앨범,4000.0,3달 전,전국,판매 중,2,0
방탄소년단 미니앨범 3집: 화양연화 PT.1 (White+Pink),26800.0,3달 전,전국,판매 중,2,0
방탄소년단-SKOOL LUV AFFAIR SPECIAL ADDITION,35150.0,3달 전,전국,판매 중,2,0
2020년 방탄소년단 메모리즈,50000.0,3달 전,전국,판매 중,2,0
2021 메모리즈 디비디 dvd 딥디 엽서 셋트 방탄소년단,10000.0,1달 전,경기도 용인시 기흥구 영덕동,판매 중,2,0
방탄소년단 Be 앨범,10000.0,3달 전,전국,판매 중,2,0
"방탄소년단 2018 2019 썸머패키지, 2020 윈터패키지, 팬클럽키트",50000.0,3달 전,전국,판매 중,2,0
방탄소년단 2019 메모리즈 블루레이 블레 태형 뷔 포카 포함,120000.0,1달 전,전국,판매 중,2,1
방탄소년단 BTS 앨범 급처,110000.0,5달 전,경기도 광주시 송정동,판매 중,2,0
방탄소년단 앨범 엄청싸요!! 덤도 엄청납니다!,2000.0,3달 전,전국,판매 중,2,0
(포카 호비)방탄소년단 2017 메모리즈 DVD 풀구성 양도,75000.0,3달 전,울산광역시 동구 남목1동,판매 중,2,0
방탄 BTS 봄날 앨범세트 판매합니다,22000.0,4달 전,서울특별시 중랑구 면목제3.8동,판매 중,2,0
방탄소년단 개봉 앨범 양도(포카X),2000.0,2달 전,전국,판매 중,2,0
방탄소년단 럽셀콘 서울 DVD 판매,100000.0,2달 전,서울특별시 강남구 논현2동,판매 중,2,0
방탄 BTS 베오방 일본 버전 DVD(Full set),100000.0,4달 전,서울특별시 강북구 미아동,판매 중,2,0
방탄소년단PERSONA 전앨범 판매,15000.0,3달 전,전국,판매 중,2,0
방탄소년단 앨범 세트 판매,20000.0,2달 전,전국,판매 중,2,0
방탄소년단 윙스 앨범,6000.0,3달 전,전국,판매 중,2,0
BTS 방탄소년단 메모리즈 딥디 dvd 16 17 18 19 20 지민,1000.0,6달 전,경기도 의정부시 송산2동,판매 중,2,1
방탄소년단 더베스트 SET - A,130000.0,2달 전,전국,판매 중,2,0
방탄소년단(BTS) 2019 메모리즈 블루레이(포카석진),55000.0,4달 전,서울특별시 성북구 삼선동,판매 중,2,1
방탄 bts 윙즈 dvd 남준 RM 풀셋,60000.0,2달 전,대구광역시 남구 봉덕1동,판매 중,2,1
방탄소년단 2019 메모리즈 풀박 원가이하,50000.0,3달 전,전국,판매 중,2,0
*지민*잠옷/양면*BTS월드:포카*,25000.0,2달 전,인천광역시 부평구 산곡2동,판매 중,2,1
(초판한정)방탄소년단 BTS 2020 시즌그리팅 + 벽걸이달력,60000.0,6달 전,전국,판매 중,2,0
방탄소년단 소우주딥디,20000.0,2달 전,경기도 시흥시 월곶동,판매 중,2,0
방탄 BTS 굿즈 시그 윈패 디아이콘 양도 에눌 가능,5000.0,2달 전,전국,판매 중,2,0
방탄소년단 YOUNG FOREVER(영포에버)앨범 *포스터 없음,4000.0,3달 전,서울특별시 성북구 동선동,판매 중,2,0
[미개봉] 방탄소년단 2021 시즌그리팅,50000.0,2달 전,전국,판매 중,2,0
방탄소년단 2019 썸머패키지,50000.0,2달 전,전국,판매 중,2,0
방탄소년단 2018 써머패키지 배송비 포함,30000.0,3달 전,전국,판매 중,2,0
방탄소년단 2021 시즌그리팅 박스,20000.0,3달 전,경기도 광명시 철산4동,판매 중,2,0
가격내림) 방탄소년단 2019 메모리즈 양도,20000.0,2달 전,전국,판매 중,2,0
방탄소년단 쿠키런킹덤 아트북 (미개봉),25000.0,3달 전,경기도 용인시 기흥구 마북동,판매 중,2,0
[미개봉] 방탄소년단 2020 시즌그리팅,45000.0,2달 전,전국,판매 중,2,0
방탄소년단 2017 썸머패키지,50000.0,2달 전,전국,판매 중,2,0
방탄소년단 앨범 판매합니다,22000.0,3달 전,서울특별시 강동구 암사제3동,판매 중,2,0
방탄소년단 2019 메모리즈,55000.0,3달 전,부산광역시 해운대구 중제2동,판매 중,2,0
방탄소년단 데뷔2000일의 여정,7000.0,3달 전,전국,판매 중,2,1
방탄소년단 맵오브더소울 앨범,3000.0,3달 전,전국,판매 중,2,0
방탄 2019메모리즈 태형 (뷔) 포카포함 풀셋양도. bts 메모리즈,39000.0,3달 전,전국,판매 중,2,1
방탄소년단(BTS) you never walk alone 세트,50000.0,6달 전,전국,판매 중,2,0
방탄소년단(BTS) love yourself 'answer' 세트,100000.0,6달 전,전국,판매 중,2,0
방탄소년단 bts 2018 시즌그리팅 풀셋,30000.0,6달 전,서울특별시 노원구 월계3동,판매 중,2,0
방탄소년단 앨범(포카포함) 판매합니다,25000.0,3달 전,경기도 의왕시 내손2동,판매 중,2,0
방탄소년단 개봉 앨범,3000.0,4달 전,경기도 화성시 동탄6동,판매 중,2,0
방탄소년단 화양연화 앨범 포카지민,4000.0,2달 전,경기도 용인시 기흥구 구갈동,판매 중,2,1
BTS 스픽콘 더 파이널 디지털코드 디코 딥디 특전포함 풀셋,60000.0,3달 전,전국,판매 중,2,0
방탄소년단 앨범 포카 양도합니다 급처,1111.0,2달 전,전국,판매 중,2,0
방탄소년단 개봉앨범 포카포함,4000.0,3달 전,전국,판매 중,2,0
"방탄소년단앨범,BTS",10000.0,5달 전,전국,판매 중,2,0
방탄소년단 2019 썸머패지 양도합니다,40000.0,3달 전,경기도 시흥시 정왕4동,판매 중,2,0
방탄소년단(BTS) love yourself 'her' 세트,85000.0,6달 전,전국,판매 중,2,0
방탄소년단 미개봉 풀세트 매직샵디비,52000.0,3달 전,전라북도 전주시 덕진구 송천2동,판매 중,2,0
[방탄소년단] 화양연화 pt.2 석진,4000.0,3달 전,전국,판매 중,2,1
방탄 BTS 맵솔 온콘 디비디 DVD 지민 포카 포함,60000.0,2달 전,서울특별시 강북구 미아동,판매 중,2,1
"방탄소년단 2021년 시즌그리팅 포카 풀셋, 큐알제외",18000.0,3달 전,전국,판매 중,2,0
방탄소년단 앨범 러브유얼셀프 티어 전 Y버전,7000.0,2달 전,인천광역시 남동구 만수4동,판매 중,2,0
방탄소년단 be 앨범 풀구성 풀박 양도,5000.0,3달 전,전국,판매 중,2,0
(개봉앨범) 방탄소년단 프루프 스탠다느 컴팩트 세트,15000.0,2달 전,전국,판매 중,2,0
방탄소년단 2021 시즌그리팅 방탄 시그 앨범,25000.0,3달 전,전국,판매 중,2,0
방탄소년단 map of the soul version 4 앨범,4000.0,3달 전,전국,판매 중,2,0
방탄소년단 proof (set) 앨범 위버스 특전,75000.0,3달 전,전국,판매 중,2,0
방탄소년단(BTS) 쿄세라돔 블루레이 초회한정판,120000.0,4달 전,서울특별시 성북구 삼선동,판매 중,2,0
BTS,35000.0,3달 전,전국,판매 중,2,0
bts 방탄 proof 스탠다드 앨범,15000.0,2달 전,경기도 안산시 상록구 반월동,판매 중,2,0
21메모리즈블레 방탄 bts 21memories,35000.0,4달 전,전국,판매 중,2,0
방탄소년단 윙즈 투어 디비디,120000.0,3달 전,대구광역시 수성구 만촌3동,판매 중,2,0
(오늘만 할인!!) 방탄소년단 일본앨범 face yourself 풀구성,48000.0,2달 전,서울특별시 강남구 역삼2동,판매 중,2,0
비월앨범 BTS WORLD,25000.0,2달 전,전국,판매 중,2,0
방탄소년단 dark&wild 앨범,1500.0,4달 전,대구광역시 수성구 범물1동,판매 중,2,0
방탄소년단 맵솔원 디비디 윤기,30000.0,2달 전,전국,판매 중,2,0
BTS 방탄 BE (Essential Edition) 앨범 풀구성,14000.0,4달 전,전국,판매 중,2,0
방탄소년단 개봉 앨범 윙즈 버터 피치 크림,2000.0,2달 전,전국,판매 중,2,0
방탄소년단 wings 친필싸인,150000.0,3달 전,인천광역시 서구 청라3동,판매 중,2,0
방탄소년단 BTS BTS 2020 메모리즈 블루레이 블레 포카빼고 팔아요,45000.0,4달 전,전국,판매 중,2,0
방탄 DVD 블루레이 메모 시그 앨범 특전 BY BTS 바이닐 프포,5000.0,4달 전,전국,판매 중,2,0
방탄소년단 2018 썸머패키지,30000.0,4달 전,전국,판매 중,2,0
방탄소년단 맵오브더소울 풀버전 2판매,20000.0,2달 전,경기도 안성시 안성1동,판매 중,2,0
"방탄소년단 프루프 개봉앨범 포카, 엽서 랜덤",2600.0,2달 전,전국,판매 중,2,0
방탄소년단 화양연화 앨범 판매,6000.0,4달 전,전국,판매 중,2,0
방탄소년단 김태형 뷔 맵솔 프포 양도합니다,4500.0,2달 전,전라남도 순천시 해룡면,판매 중,2,1
"bts 맵솔7 (2, 3, 4) 앨범",30000.0,4달 전,전국,판매 중,2,0
방탄소년단 방탄 bts 앨범,2000.0,5달 전,전국,판매 중,2,0
방탄소년단 Love yourself 앨범,3000.0,2달 전,서울특별시 강남구 일원2동,판매 중,2,0
"0.1짜리 BTS방탄 앨범 butter,persona,loveyourse",1000.0,4달 전,전국,판매 중,2,0
방탄소년단 앨범 팔아요,9000.0,2달 전,인천광역시 계양구 계양3동,판매 중,2,0
방탄소년단 버터 Butter 앨범,5000.0,4달 전,전국,판매 중,2,0
방탄소년단 럽셀 answer f버전,8000.0,4달 전,인천광역시 동구 송림6동,판매 중,2,0
방탄소년단 머스터3기 머3터 DVD,45000.0,4달 전,전국,판매 중,2,0
방탄소년단 맵오프더소울 7 앨범 양도,5000.0,4달 전,전국,판매 중,2,0
방탄소년단 3기 머스터 dvd,15000.0,4달 전,경상남도 창원시 마산합포구 문화동,판매 중,2,0
방탄소년단 티어R (풀셋/포카 포함),8000.0,2달 전,전국,판매 중,2,0
아미키트 6기 방탄소년단 BTS,10000.0,5달 전,전국,판매 중,2,0
방탄 bts 일본 앨범 dvd wake up 웨이크업 japan,65000.0,2달 전,전국,판매 중,2,0
방탄소년단 버터 앨범 피치앤크림 (위버스 포스터 포함),5000.0,2달 전,전국,판매 중,2,0
방탄소년단 2018 시즌그리팅 풀셋 판매,15000.0,2달 전,전국,판매 중,2,0
방탄소년단 2016 썸머패키지,50000.0,3달 전,전국,판매 중,2,0
방탄소년단 2018 시즌그리팅 양도,7000.0,3달 전,경기도 성남시 분당구 운중동,판매 중,2,0
방탄소년단 2020 시즌그리팅 양도,9000.0,3달 전,경기도 성남시 분당구 운중동,판매 중,2,0
방탄소년단 화양연화(파트 2) 지민 호석 포카 포함 앨범,4000.0,4달 전,전국,판매 중,2,1
방탄소년단 2019 시즌그리팅 (택포),25000.0,3달 전,대구광역시 수성구 고산3동,판매 중,2,0
방탄소년단 머스터 일본팬미팅 양도,100000.0,3달 전,전국,판매 중,2,0
방탄소년단 Love yourself 앨범 판매해요,15000.0,2달 전,경기도 평택시 비전1동,판매 중,2,0
방탄소년단 다이너마이트 카세트 미개봉,10000.0,2달 전,서울특별시 용산구 이촌제1동,판매 중,2,0
방탄소년단 온콘 디비디 판매합니다 !!,15000.0,4달 전,전국,판매 중,2,0
(미개봉풀박) 방탄 디데이 캘린더 BTS 풀박 미사용,48000.0,3달 전,전국,판매 중,2,0
방탄소년단 앨범 판매 ,3000.0,3달 전,경기도 하남시 덕풍3동,판매 중,2,0
방탄소년단 LP +테이프 판매,70000.0,3달 전,경상남도 창원시 마산회원구 양덕1동,판매 중,2,0
방탄소년단 방탄 bts 스파콘 dvd 디비디,20000.0,5달 전,전국,판매 중,2,0
방탄소년단 BTS 맵오브더소울 블루레이 풀셋(포카 진) / 미재생 새상품,65000.0,5달 전,전국,판매 중,2,1
방탄소년단 2017 메모리즈 포카 호석(제이홉),100000.0,3달 전,전국,판매 중,2,1
방탄소년단 페르소나 앨범 + 포카,10000.0,4달 전,경상남도 창원시 마산합포구 반월중앙동,판매 중,2,0
방탄소년단 윙즈 앨범 팔아요,15000.0,4달 전,전국,판매 중,2,0
방탄 2018 메모리즈 디비디 dvd bts 포카,30000.0,3달 전,대구광역시 수성구 범어3동,판매 중,2,0
