title,price,등록일시,위치,상태,group,is_member
아이브 쥬얼 앨범 포카,6000.0,4일 전,전국,판매 중,8,0
아이브 비공굿 리즈 포카,1000.0,2일 전,전국,판매 중,8,1
아이브 사운드웨이브 미공포 양도 판매 분철,1000.0,4일 전,대구광역시 달서구 두류3동,판매 중,8,0
아이브 After like 스타리버 분철,10000.0,4일 전,전국,판매 중,8,0
아이브 리즈 l am포카 양도,5000.0,4일 전,전국,판매 중,8,1
옥수수수염차 아이브 포카 가을,3000.0,4일 전,전국,판매 중,8,1
아이브 스스퀘 유진포카 양도,15000.0,4일 전,전국,판매 중,8,1
아이브 덕메 구해용,1000.0,4일 전,울산광역시 남구 옥동,판매 중,8,0
가격내림)아이브 포카 팔아요,18000.0,4일 전,전국,판매 중,8,0
아이브 이서 비공굿 판스티커 판스 스티커,1000.0,4일 전,강원도 강릉시 성덕동,판매 중,8,1
아이브 팬콘 엠디 가을 팬콘서트,14000.0,4일 전,전국,판매 중,8,1
"아이브 포카 양도,교환해용(돈봉만)",10000.0,4일 전,전라북도 남원시 왕정동,판매 중,8,0
아이브 아이엠 이서 특전(급처),5000.0,4일 전,전국,판매 중,8,1
아이브 엠디이서 포카홀더,6000.0,4일 전,전국,판매 중,8,1
아이브 아이엠 애플뮤직 미공포 판매 양도,20000.0,2일 전,전국,판매 중,8,0
아이브 포카 양도해요 (이벤트 중),5000.0,4일 전,전국,판매 중,8,0
급처)아이브 2022시그 포카 양도,1000.0,4일 전,전국,판매 중,8,0
아이브 장원영 포카판매합니다,1000.0,2일 전,전국,판매 중,8,1
아이브 콘서트 트레카 미개봉 판매합니다,8500.0,2일 전,전국,판매 중,8,0
아이브 이서 도무송 판스 비공굿 판매,1000.0,4일 전,전국,판매 중,8,1
아이브 리즈 일레븐 메이크스타 포카 포토카드,80000.0,2일 전,전국,판매 중,8,1
아이브 장원영 모켓샵 미공포 양도 교환,1800.0,4일 전,서울특별시 동작구 상도제1동,판매 중,8,1
아이즈원 아이브 장원영 부에노 일본 포토카드 포카,2000.0,4일 전,전국,판매 중,8,1
ive after like 스스퀘 특전 탄체포토카드,6000.0,4일 전,경기도 광주시 초월읍,판매 중,8,0
ive after like 스스퀘 특전 단체포토카드,6000.0,4일 전,경기도 광주시 초월읍,판매 중,8,0
아이브 아이엠 장원영 스스퀘 특전 팔아요,20000.0,4일 전,전국,판매 중,8,1
아이브 애프터라이크 사웨 3차 장원영 포카,24000.0,4일 전,전국,판매 중,8,1
아이브레이 위드뮤럭드셀포뽑기,2000.0,4일 전,경기도 화성시 동탄4동,판매 중,8,1
아이브 웨이브 일본앨범 분철해요! wave 쥬얼 사웨 케타포 럭드,1004.0,4일 전,경기도 광주시 도척면,판매 중,8,0
5+1+증정)아이브 장원영 워니 도무송 선입금,1000.0,4일 전,전국,판매 중,8,1
아이브 에스카와이 잡지 리즈 포카 엽서 판매 양도 미공포 일레븐,60000.0,2일 전,전국,판매 중,8,1
아이브 안녕즈 맏막즈 커플즈도무송 사각재단스티커 판스 판매,1000.0,2일 전,전국,판매 중,8,0
y2k ive 아이브 레트로 장원영 원영 스티커,1000.0,4일 전,전국,판매 중,8,1
아이브 옥수수 수염차 분철,3000.0,5일 전,전국,판매 중,8,0
(가격내림)아이브 사운드웨이브 럭키드로우 원영,25000.0,5일 전,서울특별시 서초구 방배2동,판매 중,8,0
"아이브 네쇼라 원영,레이 팔아요",30000.0,5일 전,전국,판매 중,8,1
아이브 레이 도무송,1000.0,3일 전,전국,판매 중,8,1
아이브 안유진 일레븐 위드드라마 럭드,29000.0,3일 전,전국,판매 중,8,1
아이브 원영 펩시 포카 (급처),6000.0,3일 전,전국,판매 중,8,0
아이브 애프터라이크 가을 미공포 양도,1201.0,3일 전,전국,판매 중,8,1
아이브 원영 위드뮤 럭드세트,75000.0,3일 전,전국,판매 중,8,0
아이브 장원영 비트로드 미공포 판매,45000.0,3일 전,전국,판매 중,8,1
아이브 레이 일레븐 사운드웨이브 2차 아이엠 공방 포토카드 포카 미공포,1800.0,5일 전,전국,판매 중,8,1
아이브 옥수수수염차 포카 포토카드,3000.0,3일 전,서울특별시 영등포구 영등포본동,판매 중,8,0
아이브 가을 공방포카 양도합니다,40000.0,3일 전,전국,판매 중,8,1
아이브 레이 공방포카 양도합니다,80000.0,3일 전,전국,판매 중,8,1
아이브 포카 판매 양도,12345.0,6일 전,전국,판매 중,8,0
아이브 조은뮤직 리즈,60000.0,6일 전,전국,판매 중,8,1
배포)아이브 애프터라이크 원영 포카 양도,7800.0,3일 전,전국,판매 중,8,0
아이브 장원영 도무송 비공굿(5+1),1000.0,3일 전,대전광역시 서구 관저2동,판매 중,8,1
아이브 아이엠 쥬얼가을,5000.0,6일 전,인천광역시 부평구 부평2동,판매 중,8,1
파파존스 아이브 포카,8000.0,6일 전,대구광역시 서구 비산6동,판매 중,8,0
아이브 아이엠 케타포 리즈,10000.0,6일 전,인천광역시 부평구 부평2동,판매 중,8,1
아이브 아이엠 케타포 유진,10000.0,6일 전,인천광역시 부평구 부평2동,판매 중,8,1
아이브 im 앨포 팔아요!!,44200.0,3일 전,전국,판매 중,8,0
아이브 장원영 원영 핀버튼 쇼콘 뱃지,10000.0,3일 전,전국,판매 중,8,1
아이브 장원영 원영 고스피어 포카 세트 미공포 굿즈,55000.0,3일 전,전국,판매 중,8,1
엔하이픈 아이브 아이즈원 장원영 선우 포카 학생증 포카,13000.0,3일 전,전국,판매 중,8,1
아이브 이서 프리쿠라 도무송 비공굿 굿즈 도안 판매,5000.0,3일 전,경기도 동두천시 송내동,판매 중,8,1
7장 1000원! 아이브 프리쿠라 스티커 도무송 비공굿,1000.0,3일 전,전국,판매 중,8,0
아이즈원 아이브 안유진 포토카드 환상동화 파노라마 디아이콘 콘서트,4000.0,3일 전,전국,판매 중,8,1
최저가)아이브 옥수수수염차 판매,5000.0,6일 전,경상남도 창원시 마산합포구 현동,판매 중,8,0
아이브 정규1집앨범 사웨1차,70000.0,6일 전,서울특별시 강남구 신사동,판매 중,8,0
아이브 가을 포토티켓 md 8번,3000.0,6일 전,경기도 구리시 교문2동,판매 중,8,1
아이브 IAM 아이엠 이서 사운드웨이브 3차 미공개 포토카드,22000.0,3일 전,전국,판매 중,8,1
아이브 리즈 판스 비공굿 판매 주접도무송 스티커 폴라 포카 프리쿠라,1000.0,3일 전,경상남도 창원시 의창구 명곡동,판매 중,8,1
아이브 원영 판스 비공굿 판매 주접도무송 스티커 폴라 포카 프리쿠라,1000.0,3일 전,경상남도 창원시 의창구 명곡동,판매 중,8,0
아이브 원영 판스 비공굿 판매 주접도무송 스티커 폴라 포카 프리쿠라,1000.0,3일 전,경상남도 창원시 의창구 명곡동,판매 중,8,0
아이즈원 아이브 장원영 아이즈온미 파노라마 비올레타 포카 특전 미공포,2000.0,3일 전,전국,판매 중,8,1
아이브 키치 사웨2차 가을 미공포 특전 포카 양도,12000.0,6일 전,전국,판매 중,8,1
아이브 장원영 포토카드 I've IVE 공식 앨범 포카,20000.0,1주 전,전국,판매 중,8,1
ive IVE 아이브 사운드웨이브3차 특전 분철,10000.0,2주 전,전국,판매 중,8,0
아이브 가을 애프터라이크 쥬얼 미공포 볼꼬집 포카 팔아요,4000.0,3일 전,전국,판매 중,8,1
아이브 포카 '안유진 미공포 or 럭드'로 교환해요!,1000.0,6일 전,전국,판매 중,8,1
아이브 포카 양도,12345.0,4일 전,전국,판매 중,8,0
아이브 레이 앺라 애프터라이크 위드뮤 포카 럭드 럭키드로우 미공포 폴라,35000.0,3일 전,전국,판매 중,8,1
아이브 장원영포카 팝니다,8000.0,4일 전,전국,판매 중,8,1
아이브 파파존스,1000.0,7일 전,경상남도 창원시 성산구 상남동,판매 중,8,0
아이브 애프터라이크 활동 특전 양도,10000.0,7일 전,대전광역시 서구 가수원동,판매 중,8,0
아이브 리즈 I Am 알라딘 특전,5000.0,7일 전,전국,판매 중,8,1
아이브 에스카와이 잡지 레이 특전 포카 인화사진,50000.0,4일 전,전국,판매 중,8,1
아이브 이서포카 팔아요!,2000.0,7일 전,전국,판매 중,8,1
아이브 원영 판스 비공굿 판매 주접도무송 스티커 폴라 포카,1000.0,4일 전,경상남도 창원시 의창구 명곡동,판매 중,8,0
아이브레이포카,1000.0,1주 전,경기도 화성시 동탄4동,판매 중,8,1
아이브 포카 양도,1000.0,1주 전,전국,판매 중,8,0
아이브 랜뽑,1000.0,1주 전,전국,판매 중,8,0
아이브 포카 판매,1234.0,1주 전,경상남도 창원시 성산구 중앙동,판매 중,8,0
아이브포카 팝니다!,70000.0,1주 전,전국,판매 중,8,0
아이브 가을 포카,10000.0,1주 전,전국,판매 중,8,1
아이브 장원영 프리쿠라 도무송 스티커 여돌남돌 비공굿,1000.0,7일 전,전국,판매 중,8,1
아이브 장원영 앨포 양도받습니다,1000.0,7일 전,경상남도 창원시 마산합포구 월영동,판매 중,8,1
아이브 가을 바인더 포카홀더,15000.0,5일 전,전국,판매 중,8,1
아이브 레이 판스,1000.0,1주 전,충청남도 서산시 석남동,판매 중,8,1
아이브 애프터라이크 미공포 양도,5000.0,5일 전,전국,판매 중,8,0
미사용 개봉) 아이브 팬콘서트 MD 포카바인더 포카홀더,3000.0,7일 전,전국,판매 중,8,0
아이브 앨범 일본 미공포 특전 포카 앨포 양도,1000.0,7일 전,전국,판매 중,8,0
아이브 레이 럭드,10000.0,1주 전,전국,판매 중,8,1
아이브 쥬얼,1500.0,1주 전,인천광역시 연수구 송도2동,판매 중,8,0
아이브 스페셜앨범 이서 풀셋 원가양도 특전 포함 판매 미공포 분철,26700.0,4일 전,전국,판매 중,8,1
아이브 파파존스 포토카드,4000.0,1주 전,전국,판매 중,8,0
아이브 아이즈원 장원영 팝업 포카,8000.0,1주 전,전국,판매 중,8,1
아이브 팬콘 입장 포카 판매,15000.0,1주 전,전국,판매 중,8,0
아이브 유진 I ver 공방 포카,75000.0,1주 전,전국,판매 중,8,1
아이브 레이 피치씨 포카 포토카드,20000.0,5일 전,전국,판매 중,8,1
아이브 포카 교환 / 판매,1000.0,1주 전,전국,판매 중,8,0
아이브 랜포합니다,5000.0,1주 전,전국,판매 중,8,0
아이브 이서 애프터라이크 포카,3000.0,1주 전,전국,판매 중,8,1
아이브 가을 트레카 판매,1000.0,1주 전,전국,판매 중,8,1
아이브 리즈 애프터라이크 쥬얼 포카,3000.0,1주 전,전국,판매 중,8,1
아이브 리즈 포토카드 교환,8000.0,1주 전,서울특별시 강동구 고덕제2동,판매 중,8,1
아이브 리즈 포토카드 양도,7000.0,1주 전,서울특별시 강동구 고덕제2동,판매 중,8,1
"아이브 굿즈(제시가능,가격내림)",45000.0,1주 전,전국,판매 중,8,0
에스파 굿즈,20000.0,4일 전,전국,판매 중,9,0
에스파 포춘,1117.0,4일 전,전국,판매 중,9,0
에스파 포카 교환,2000.0,5일 전,전국,판매 중,9,0
에스파 지젤 시그 포카,6000.0,5일 전,전국,판매 중,9,1
에스파 랜포,5000.0,5일 전,전국,판매 중,9,0
에스파 포카 교환,1111.0,1주 전,전국,판매 중,9,0
에스파 팬미팅 팔찌 포토카드 포카,20000.0,1주 전,전라남도 목포시 산정동,판매 중,9,0
닝닝 팬미팅 프레임 포토카드 에스파,10000.0,1주 전,전라남도 목포시 산정동,판매 중,9,1
에스파 닝닝 스파이시 포카 양도,13000.0,1주 전,대구광역시 달서구 이곡2동,판매 중,9,1
에스파 2023 카리나 시그 포토카드 포카,12000.0,1주 전,전라남도 목포시 산정동,판매 중,9,1
에스파 팝업 포인트 스티커 닝닝 미개봉 트레카,12000.0,1주 전,서울특별시 관악구 은천동,판매 중,9,1
에스파 스파이시 케타포 미공포 윈터,12000.0,1주 전,전국,판매 중,9,1
에스파 카리나 포카 양도 받아요!,4110.0,1주 전,전국,판매 중,9,1
크리스마스 랜덤팩 에스파 양도,10000.0,1주 전,전국,판매 중,9,0
2022 smcu 에스파 윈터 포카,9000.0,1주 전,경기도 부천시 상2동,판매 중,9,1
에스파 Tabloid ver. 앨범포카 양도,7500.0,1주 전,전국,판매 중,9,0
스타리버B 에스파 분철,11000.0,1주 전,서울특별시 용산구 원효로제1동,판매 중,9,0
에스파 카리나 걸스 앨범포카 양도,10000.0,1주 전,전국,판매 중,9,1
에스파 포카 팔아요 사진 많아용,80431.0,1주 전,전국,판매 중,9,0
에스파 윈터 시즌그리팅 포토팩 포카,11000.0,1주 전,전국,판매 중,9,1
에스파 지젤 에버랜드 풀셋,24000.0,1주 전,전국,판매 중,9,1
사운드웨이브 사웨 럭드 에스파 교환 합니다,1000.0,1주 전,전국,판매 중,9,0
에스파 카리나 포카 팝니다,6800.0,2주 전,부산광역시 강서구 녹산동,판매 중,9,1
에스파 카리나 분철받아요,17000.0,1주 전,전국,판매 중,9,1
에스파 랜포 합니다,4000.0,1주 전,서울특별시 동작구 사당제3동,판매 중,9,0
포카 제외] 2022 에스파 시그 분철 카리나,5000.0,1주 전,서울특별시 서초구 방배본동,판매 중,9,1
spicy  에스파 포카 팝니다,1004.0,1주 전,인천광역시 서구 가정1동,판매 중,9,0
에스파 포카 양도 합니다,8100.0,1주 전,전국,판매 중,9,0
에스파 윈터 에버랜드 머리띠,3000.0,1주 전,경상남도 김해시 장유3동,판매 중,9,1
에스파 닝닝 포스터버전 양도,3000.0,1주 전,경상북도 영주시 풍기읍,판매 중,9,1
에스파 카리나 앨범 포카 양도,2000.0,1주 전,전국,판매 중,9,1
에스파 윈터 사웨 럭드 분철,15000.0,1주 전,전국,판매 중,9,1
에스파 시그 시즌그리팅 특전 포카,15000.0,1주 전,전국,판매 중,9,0
에스파 2022 시그 판매합니다,10000.0,1주 전,전국,판매 중,9,0
(최저가) 에스파 뮤직코리아 미공포 분철,1000.0,1주 전,전국,판매 중,9,0
(반택포) SMCU PALACE 단체 버전 에스파 윈터 포카,52000.0,5일 전,전국,판매 중,9,1
에스파 지젤 아이더 포카,1111.0,2주 전,전국,판매 중,9,1
에스파 zine spicy ver. 트레카세트 trading card,1000.0,5일 전,전국,판매 중,9,0
에스파 카리나 2주년 목걸이 포카,72000.0,1주 전,전국,판매 중,9,1
에스파 카리나 포토카드 판매,40000.0,1주 전,부산광역시 부산진구 개금제3동,판매 중,9,1
에스파 윈터 포카,1000.0,2주 전,전국,판매 중,9,1
에스파 닝닝 포카,1000.0,2주 전,전국,판매 중,9,1
에스파 닝닝 포카,3000.0,2주 전,전국,판매 중,9,1
에스파 카리나 포카,1000.0,2주 전,전국,판매 중,9,1
에스파 포토카드 시세 이하,5000.0,1주 전,전국,판매 중,9,0
"(미개봉,포카포함)에스파 팝업 스토어 엠디 양도",11000.0,1주 전,전국,판매 중,9,0
에스파 카리나 포토카드,8000.0,2주 전,전국,판매 중,9,1
에스파 지젤 걸스 포토카드,2000.0,2주 전,전국,판매 중,9,1
에스파 카리나 포카 양도 판매,1800.0,2주 전,전국,판매 중,9,1
에스파 포카 양도,1000.0,2주 전,전국,판매 중,9,0
"에스파 시그, 크리스마스 포카 양도",1000.0,2주 전,전국,판매 중,9,0
에스파 더현대 팝업 헤어핀 양도,4000.0,2주 전,경상남도 김해시 장유3동,판매 중,9,0
에스파 에버랜드 머리띠 양도,3000.0,3주 전,전국,판매 중,9,0
에스파 애플뮤직 미공포 인트로버전 닝닝 풀세트,14000.0,1주 전,서울특별시 마포구 합정동,판매 중,9,1
에스파 포카 판매합니다,20000.0,3주 전,전국,판매 중,9,0
에스파 개봉 시그 팔아요,15000.0,3주 전,경상남도 창원시 성산구 사파동,판매 중,9,0
에스파 닝닝 2주년 엠디 포카 양도,6000.0,2주 전,전국,판매 중,9,1
에스파 윈터 포카 블랙맘바 렌티큘러 MD,8000.0,2주 전,부산광역시 동래구 명륜동,판매 중,9,1
에스파 닝닝 단독 콘서트 엠디 포춘,2000.0,2주 전,전국,판매 중,9,1
에스파 닝닝 단독 콘서트 엠디 포춘,2000.0,2주 전,전국,판매 중,9,1
에스파 윈터 비공굿 포카 도무송 프리쿠라 스티커,1000.0,6일 전,서울특별시 강북구 삼각산동,판매 중,9,1
에스파 포카양도,2000.0,1달 전,제주특별자치도 서귀포시 서홍동,판매 중,9,0
에스파 닝닝포카 팔아요,1000.0,3주 전,전국,판매 중,9,1
[미개봉] 에스파 카리나 렌야드 포카홀더 애버랜드 에버랜드 양도,35000.0,2주 전,전국,판매 중,9,1
에스파 포카 양도,1000.0,1달 전,전국,판매 중,9,0
에스파 시그 포카,15000.0,1달 전,전국,판매 중,9,0
에스파 세비지 홀로그램 포카 판매,1000.0,3주 전,전국,판매 중,9,0
에스파 시즌그리팅 판매!,30000.0,1달 전,전국,판매 중,9,0
에스파 인터아시아 미공포 분철 닝닝 마이월드 앨포,14000.0,2주 전,전국,판매 중,9,1
에스파 포토매틱,1000.0,1달 전,전국,판매 중,9,0
에스파 팝업 포인트 판매나 교환,10000.0,3주 전,전국,판매 중,9,0
에스파 럭키드로우 럭드 위드뮤 케타포 교복민정 해그리나 미공포 포토카드,1000.0,1주 전,전국,판매 중,9,0
"에스파 포카, 시즌그리팅 양도",10000.0,1달 전,전국,판매 중,9,0
에스파 윈터 시그 포카 양도합니다,10000.0,4주 전,전국,판매 중,9,1
